web-scraper-order,web-scraper-start-url,Content_links,Content_links-href,Constituents_Links,Constituents_Links-href,name,label,details,image-src
1727355561-1900,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,Public,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1901,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,"LSE: BA. 
FTSE 100 Component",//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1902,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,"Aerospace, defence and information security",//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1903,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,British AerospaceMarconi Electronic Systems,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1904,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,British Aerospace,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1905,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,Marconi Electronic Systems,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1906,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,30 November 1999; 24 years ago (1999-11-30),//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1907,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,"London, England, UK",//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1908,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,Worldwide,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1909,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,Cressida Hogg (Chair)Charles Woodburn (CEO),//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1910,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,Cressida Hogg (Chair),//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1911,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,Charles Woodburn (CEO),//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1912,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,£23.078 billion (2023),//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1913,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,£2.573 billion (2023),//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1914,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,£1.940 billion (2023),//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1915,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,£32.064 billion (2023),//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1916,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,£10.723 billion (2023),//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1917,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,"93,000 (2024)",//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1918,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,See below,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1919,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,BAE Systems Inc.BAE Systems AustraliaBAE Systems Digital Intelligence,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1920,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,BAE Systems Inc.,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1921,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,BAE Systems Australia,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1922,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,BAE Systems Digital Intelligence,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355561-1923,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,BAE Systems,https://en.wikipedia.org/wiki/BAE_Systems,BAE Systems,Formerly,baesystems.com,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/BAE_Systems_logo.svg/250px-BAE_Systems_logo.svg.png
1727355563-1924,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,B&M,//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1925,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,Public,//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1926,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,"LSE: BME
FTSE 100 component",//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1927,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,Retail,//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1928,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,14 March 1978; 46 years ago (1978-03-14),//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1929,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,"Malcolm Billington
Brian Mayman",//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1930,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,"Speke, England[1]",//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1931,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,703 (19 February 2022),//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1932,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,"United Kingdom
France",//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1933,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,"Peter Bamford 
(chairman)
 Alex Russo 
(Chief executive officer)",//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1934,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,"Grocery, variety",//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1935,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,£4.983 billion (2023)[2],//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1936,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,£536 million (2023)[2],//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1937,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,£348 million (2023)[2],//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1938,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,B&M European Value Retail S.A.,//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1939,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,"38,000 (2024)[3]",//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1940,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,BMStores.co.uk,//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1941,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,Heron Foods,//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355563-1942,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,B&M,https://en.wikipedia.org/wiki/B%26M,B&M,Trade name,Retail website Corporate website,//upload.wikimedia.org/wikipedia/en/thumb/0/03/Official_B%26M_Retail_logo.jpg/115px-Official_B%26M_Retail_logo.jpg
1727355565-1943,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,Commercial Union plc (1990–1998),//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1944,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,CGU plc (1998–2000),//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1945,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,CGNU plc (2000–2002)[1],//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1946,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,Public limited company,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1947,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,"LSE: AV.
FTSE 100 Component",//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1948,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,Insurance,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1949,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,CGU plcNorwich Union,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1950,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,CGU plc,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1951,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,Norwich Union,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1952,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,1696 as Hand in Hand Fire & Life Insurance Society. 2000 as Aviva plc (by merger).,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1953,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,"London, England, UK",//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1954,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,George Culmer (Chairman)Amanda Blanc (CEO),//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1955,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,George Culmer (Chairman),//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1956,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,Amanda Blanc (CEO),//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1957,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,Life insurancePensionsGeneral Insurance,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1958,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,£18.497 billion (2023)[2],//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1959,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,£1.690 billion (2023)[2],//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1960,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,£1.106 billion (2023)[2],//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1961,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,£328.843 billion (2023)[2],//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1962,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,£9.600 billion (2023)[2],//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1963,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,"23,000 (2023)[3]",//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355565-1964,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Aviva,https://en.wikipedia.org/wiki/Aviva,Aviva,Formerly,aviva.com,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Aviva_Logo.svg/170px-Aviva_Logo.svg.png
1727355567-1965,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Auto Trader Group,https://en.wikipedia.org/wiki/Auto_Trader_Group,Auto Trader Group,Company type,"LSE: AUTO
FTSE 100 Component",//upload.wikimedia.org/wikipedia/en/thumb/8/85/AutoTrader-UK-Logo-2017.svg/220px-AutoTrader-UK-Logo-2017.svg.png
1727355567-1966,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Auto Trader Group,https://en.wikipedia.org/wiki/Auto_Trader_Group,Auto Trader Group,Company type,Automotive trading via Internet and mobile,//upload.wikimedia.org/wikipedia/en/thumb/8/85/AutoTrader-UK-Logo-2017.svg/220px-AutoTrader-UK-Logo-2017.svg.png
1727355567-1967,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Auto Trader Group,https://en.wikipedia.org/wiki/Auto_Trader_Group,Auto Trader Group,Company type,1977,//upload.wikimedia.org/wikipedia/en/thumb/8/85/AutoTrader-UK-Logo-2017.svg/220px-AutoTrader-UK-Logo-2017.svg.png
1727355567-1968,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Auto Trader Group,https://en.wikipedia.org/wiki/Auto_Trader_Group,Auto Trader Group,Company type,"John Madejski, Paul Gibbons, Peter Taylor",//upload.wikimedia.org/wikipedia/en/thumb/8/85/AutoTrader-UK-Logo-2017.svg/220px-AutoTrader-UK-Logo-2017.svg.png
1727355567-1969,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Auto Trader Group,https://en.wikipedia.org/wiki/Auto_Trader_Group,Auto Trader Group,Company type,"Manchester, England, UK",//upload.wikimedia.org/wikipedia/en/thumb/8/85/AutoTrader-UK-Logo-2017.svg/220px-AutoTrader-UK-Logo-2017.svg.png
1727355567-1970,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Auto Trader Group,https://en.wikipedia.org/wiki/Auto_Trader_Group,Auto Trader Group,Company type,United Kingdom,//upload.wikimedia.org/wikipedia/en/thumb/8/85/AutoTrader-UK-Logo-2017.svg/220px-AutoTrader-UK-Logo-2017.svg.png
1727355567-1971,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Auto Trader Group,https://en.wikipedia.org/wiki/Auto_Trader_Group,Auto Trader Group,Company type,Ed Williams (chair­person) Nathan Coe (CEO)Catherine Faiers (COO)Jamie Warner (CFO),//upload.wikimedia.org/wikipedia/en/thumb/8/85/AutoTrader-UK-Logo-2017.svg/220px-AutoTrader-UK-Logo-2017.svg.png
1727355567-1972,https://en.wikipedia.org/wiki/FTSE_100_Index,"4
				Constituents",https://en.wikipedia.org/wiki/FTSE_100_Index#Constituents,Auto Trader Group,https://en.wikipedia.org/wiki/Auto_Trader_Group,Auto Trader Group,Company type,Ed Williams (chair­person),//upload.wikimedia.org/wikipedia/en/thumb/8/85/AutoTrader-UK-Logo-2017.svg/220px-AutoTrader-UK-Logo-2017.svg.png
